engine,model,ms,result
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n32_k1_nondef_mix_i27.model,1.313,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n32_k1_nondef_mix_i28.model,1.472,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n32_k1_nondef_mix_i29.model,1.408,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n32_k1_nondef_mix_i3.model,1.422,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n32_k1_nondef_mix_i4.model,1.598,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n32_k1_nondef_mix_i5.model,1.531,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n32_k1_nondef_mix_i6.model,1.400,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n32_k1_nondef_mix_i7.model,1.278,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n32_k1_nondef_mix_i8.model,1.511,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n32_k1_nondef_mix_i9.model,1.256,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n32_k2_definable_eq_i0.model,1.276,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n32_k2_definable_eq_i1.model,1.658,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n32_k2_definable_eq_i10.model,1.392,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n32_k2_definable_eq_i11.model,1.546,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n32_k2_definable_eq_i12.model,1.264,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n32_k2_definable_eq_i13.model,1.273,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n32_k2_definable_eq_i14.model,1.290,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n32_k2_definable_eq_i15.model,1.456,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n32_k2_definable_eq_i16.model,1.279,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n32_k2_definable_eq_i17.model,1.358,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n32_k2_definable_eq_i18.model,1.267,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n32_k2_definable_eq_i19.model,1.271,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n32_k2_definable_eq_i2.model,1.256,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n32_k2_definable_eq_i20.model,1.285,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n32_k2_definable_eq_i21.model,1.283,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n32_k2_definable_eq_i22.model,1.269,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n32_k2_definable_eq_i23.model,1.262,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n32_k2_definable_eq_i24.model,1.280,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n32_k2_definable_eq_i25.model,1.259,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n32_k2_definable_eq_i26.model,1.267,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n32_k2_definable_eq_i27.model,1.281,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n32_k2_definable_eq_i28.model,1.274,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n32_k2_definable_eq_i29.model,1.283,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n32_k2_definable_eq_i3.model,1.265,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n32_k2_definable_eq_i4.model,1.274,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n32_k2_definable_eq_i5.model,1.273,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n32_k2_definable_eq_i6.model,1.276,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n32_k2_definable_eq_i7.model,1.261,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n32_k2_definable_eq_i8.model,1.266,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n32_k2_definable_eq_i9.model,1.263,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n32_k2_nondef_mix_i0.model,51.426,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n32_k2_nondef_mix_i1.model,52.560,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n32_k2_nondef_mix_i10.model,51.154,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n32_k2_nondef_mix_i11.model,53.185,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n32_k2_nondef_mix_i12.model,52.977,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n32_k2_nondef_mix_i13.model,51.430,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n32_k2_nondef_mix_i14.model,51.260,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n32_k2_nondef_mix_i15.model,52.176,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n32_k2_nondef_mix_i16.model,53.409,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n32_k2_nondef_mix_i17.model,50.917,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n32_k2_nondef_mix_i18.model,53.110,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n32_k2_nondef_mix_i19.model,51.897,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n32_k2_nondef_mix_i2.model,51.883,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n32_k2_nondef_mix_i20.model,52.007,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n32_k2_nondef_mix_i21.model,52.494,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n32_k2_nondef_mix_i22.model,50.940,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n32_k2_nondef_mix_i23.model,51.161,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n32_k2_nondef_mix_i24.model,52.576,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n32_k2_nondef_mix_i25.model,51.544,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n32_k2_nondef_mix_i26.model,52.357,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n32_k2_nondef_mix_i27.model,52.000,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n32_k2_nondef_mix_i28.model,52.495,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n32_k2_nondef_mix_i29.model,51.309,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n32_k2_nondef_mix_i3.model,52.872,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n32_k2_nondef_mix_i4.model,51.123,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n32_k2_nondef_mix_i5.model,52.727,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n32_k2_nondef_mix_i6.model,52.557,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n32_k2_nondef_mix_i7.model,51.306,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n32_k2_nondef_mix_i8.model,51.957,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n32_k2_nondef_mix_i9.model,53.034,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k1_definable_eq_i0.model,0.089,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k1_definable_eq_i1.model,0.082,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k1_definable_eq_i10.model,0.114,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k1_definable_eq_i11.model,0.087,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k1_definable_eq_i12.model,0.057,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k1_definable_eq_i13.model,0.066,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k1_definable_eq_i14.model,0.059,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k1_definable_eq_i15.model,0.060,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k1_definable_eq_i16.model,0.072,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k1_definable_eq_i17.model,0.076,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k1_definable_eq_i18.model,0.064,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k1_definable_eq_i19.model,0.099,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k1_definable_eq_i2.model,0.060,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k1_definable_eq_i20.model,0.059,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k1_definable_eq_i21.model,0.059,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k1_definable_eq_i22.model,0.063,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k1_definable_eq_i23.model,0.062,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k1_definable_eq_i24.model,0.067,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k1_definable_eq_i25.model,0.061,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k1_definable_eq_i26.model,0.058,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k1_definable_eq_i27.model,0.058,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k1_definable_eq_i28.model,0.064,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k1_definable_eq_i29.model,0.062,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k1_definable_eq_i3.model,0.059,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k1_definable_eq_i4.model,0.055,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k1_definable_eq_i5.model,0.059,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k1_definable_eq_i6.model,0.070,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k1_definable_eq_i7.model,0.058,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k1_definable_eq_i8.model,0.091,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k1_definable_eq_i9.model,0.071,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k1_nondef_mix_i0.model,0.084,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k1_nondef_mix_i1.model,0.071,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k1_nondef_mix_i10.model,0.071,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k1_nondef_mix_i11.model,0.065,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k1_nondef_mix_i12.model,0.081,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k1_nondef_mix_i13.model,0.096,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k1_nondef_mix_i14.model,0.079,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k1_nondef_mix_i15.model,0.084,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k1_nondef_mix_i16.model,0.097,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k1_nondef_mix_i17.model,0.069,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k1_nondef_mix_i18.model,0.070,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k1_nondef_mix_i19.model,0.082,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k1_nondef_mix_i2.model,0.077,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k1_nondef_mix_i20.model,0.060,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k1_nondef_mix_i21.model,0.056,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k1_nondef_mix_i22.model,0.057,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k1_nondef_mix_i23.model,0.061,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k1_nondef_mix_i24.model,0.064,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k1_nondef_mix_i25.model,0.055,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k1_nondef_mix_i26.model,0.081,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k1_nondef_mix_i27.model,0.080,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k1_nondef_mix_i28.model,0.060,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k1_nondef_mix_i29.model,0.077,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k1_nondef_mix_i3.model,0.075,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k1_nondef_mix_i4.model,0.080,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k1_nondef_mix_i5.model,0.065,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k1_nondef_mix_i6.model,0.070,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k1_nondef_mix_i7.model,0.078,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k1_nondef_mix_i8.model,0.067,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k1_nondef_mix_i9.model,0.061,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k2_definable_eq_i0.model,0.100,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k2_definable_eq_i1.model,0.073,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k2_definable_eq_i10.model,0.052,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k2_definable_eq_i11.model,0.074,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k2_definable_eq_i12.model,0.079,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k2_definable_eq_i13.model,0.053,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k2_definable_eq_i14.model,0.091,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k2_definable_eq_i15.model,0.061,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k2_definable_eq_i16.model,0.065,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k2_definable_eq_i17.model,0.074,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k2_definable_eq_i18.model,0.077,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k2_definable_eq_i19.model,0.057,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k2_definable_eq_i2.model,0.068,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k2_definable_eq_i20.model,0.094,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k2_definable_eq_i21.model,0.057,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k2_definable_eq_i22.model,0.080,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k2_definable_eq_i23.model,0.093,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k2_definable_eq_i24.model,0.055,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k2_definable_eq_i25.model,0.122,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k2_definable_eq_i26.model,0.052,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k2_definable_eq_i27.model,0.062,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k2_definable_eq_i28.model,0.057,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k2_definable_eq_i29.model,0.081,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k2_definable_eq_i3.model,0.085,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k2_definable_eq_i4.model,0.097,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k2_definable_eq_i5.model,0.071,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k2_definable_eq_i6.model,0.058,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k2_definable_eq_i7.model,0.070,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k2_definable_eq_i8.model,0.071,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k2_definable_eq_i9.model,0.055,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k2_nondef_mix_i0.model,0.123,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k2_nondef_mix_i1.model,0.120,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k2_nondef_mix_i10.model,0.120,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k2_nondef_mix_i11.model,0.158,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k2_nondef_mix_i12.model,0.131,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k2_nondef_mix_i13.model,0.131,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k2_nondef_mix_i14.model,0.128,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k2_nondef_mix_i15.model,0.164,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k2_nondef_mix_i16.model,0.124,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k2_nondef_mix_i17.model,0.149,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k2_nondef_mix_i18.model,0.123,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k2_nondef_mix_i19.model,0.159,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k2_nondef_mix_i2.model,0.140,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k2_nondef_mix_i20.model,0.143,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k2_nondef_mix_i21.model,0.136,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k2_nondef_mix_i22.model,0.151,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k2_nondef_mix_i23.model,0.123,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k2_nondef_mix_i24.model,0.120,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k2_nondef_mix_i25.model,0.149,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k2_nondef_mix_i26.model,0.178,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k2_nondef_mix_i27.model,0.119,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k2_nondef_mix_i28.model,0.120,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k2_nondef_mix_i29.model,0.155,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k2_nondef_mix_i3.model,0.149,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k2_nondef_mix_i4.model,0.163,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k2_nondef_mix_i5.model,0.147,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k2_nondef_mix_i6.model,0.140,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k2_nondef_mix_i7.model,0.140,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k2_nondef_mix_i8.model,0.132,DEFINABLE
merge,/home/pventura/src/OpenDefAlgSplitting/benches/scale/corpus/full/cyclic_group_n4_k2_nondef_mix_i9.model,0.120,DEFINABLE
